id,id,Price,Address,zip,status,mls,Subdivision,Year Built,Bedrooms,Bathrooms,Approx SQFT,CrimeRate,Elem_School_District,Hightest_Rated_School
177,570,385000,4202 N 72ND LN,85033,Active,6357080,MARYVALE TERRACE NO. 43,1972,4,3.0,1600.0,3.0,Cartwright,95.89
178,581,409900,4047 N 79TH AVE,85033,Active,6381474,Maryvale Terrace,1962,5,2.0,2237.0,3.0,Cartwright,95.89
179,645,429900,7238 W MONTEROSA ST,85033,UCB (Under Contract-Backups),6386194,MARYVALE TERRACE NO. 43,1972,4,1.75,1856.0,3.0,Cartwright,95.89
180,685,489900,6223 W CLARENDON AVE,85033,Active,6385674,MARYVALE TERRACE 4 AMD,1958,5,3.0,2141.0,3.0,Cartwright,95.89
181,693,434900,7150 W MONTECITO AVE,85033,Active,6390336,MARYVALE TERRACE 35 EAST,1970,4,2.0,1864.0,3.0,Cartwright,95.89
182,698,350000,7416 W GLENROSA AVE,85033,UCB (Under Contract-Backups),6387248,MARYVALE TERRACE NO. 35 WEST,1969,3,2.0,1240.0,3.0,Cartwright,95.89
183,706,469990,6944 W EARLL DR,85033,Active,6383467,MARYVALE TERRACE NO. 49,2016,4,2.75,1985.0,3.0,Cartwright,95.89
184,721,379900,7226 W WOLF ST,85033,Active,6388717,MARYVALE TERRACE NO. 34,1969,3,2.0,1540.0,3.0,Cartwright,95.89
185,778,336900,6109 W FLOWER ST,85033,UCB (Under Contract-Backups),6323662,"MARYVALE TERRACE 24 9306-9390, TR A",1960,4,2.0,1900.0,3.0,Cartwright,95.89
186,786,350000,7612 W WHITTON AVE,85033,Active,6371862,MARYVALE TERRACE 28 LOTS 11349-11374 & TR B,1961,4,1.75,1138.0,3.0,Cartwright,95.89
187,850,464900,7542 W MINNEZONA AVE,85033,Active,6386981,MARLBOROUGH COUNTRY,1983,4,3.0,1742.0,3.0,Cartwright,95.89
188,871,399999,6607 W HIGHLAND AVE,85033,UCB (Under Contract-Backups),6379313,PARKSIDE UNIT 3,1974,4,2.0,1782.0,3.0,Cartwright,95.89
189,918,315000,7625 W TURNEY AVE,85033,UCB (Under Contract-Backups),6383914,NATIONAL EMBLEM WEST UNIT 3,1976,3,2.0,1412.0,3.0,Cartwright,95.89
190,971,444000,7937 W HIGHLAND AVE,85033,UCB (Under Contract-Backups),6377443,MARYVALE TERRACE,1979,3,2.0,1390.0,3.0,Cartwright,95.89
191,972,425000,5913 W HIGHLAND AVE,85033,Active,6382326,Maryvale Terrace 25,1963,5,2.0,1850.0,3.0,Cartwright,95.89
192,1000,420000,3008 N 72ND DR,85033,Active,6379382,VILLA OASIS ONE PER MCR 194/46 LOT 41,1982,3,2.0,1560.0,3.0,Cartwright,95.89
193,1022,354900,6202 W CLARENDON AVE,85033,UCB (Under Contract-Backups),6372293,MARYVALE TERRACE 4 AMD,1958,3,2.0,1516.0,3.0,Cartwright,95.89
194,1028,440000,7961 W HIGHLAND AVE,85033,Active,6375178,MARYVALE TERRACE NO. 53D,1979,3,2.0,1008.0,3.0,Cartwright,95.89
195,1043,446000,6919 W MARIPOSA ST,85033,Active,6368059,MARYVALE TERRACE 26 AMD LOTS 10369-10434 & TR A,1960,5,2.5,1260.0,3.0,Cartwright,95.89
196,1124,300000,6918 W COOLIDGE ST,85033,Closed,6392809,MARYVALE TERRACE 26 AMD LOTS 10369-10434 & TR A,1960,3,1.5,1391.0,3.0,Cartwright,95.89
197,1131,417000,7951 W MONTEROSA ST,85033,Closed,6372740,WILLOWS WEST 4,1983,3,2.0,1530.0,3.0,Cartwright,95.89
198,1161,277000,8201 W EARLL DR,85033,Closed,6390065,MARYVALE TERRACE 30 TR A,1969,3,1.0,960.0,3.0,Cartwright,95.89
199,1223,364000,4628 N 79TH AVE,85033,Closed,6366487,PONDEROSA HOMES WEST UNIT TWO,1978,2,1.5,1031.0,3.0,Cartwright,95.89
200,1234,407000,6035 W FAIRMOUNT AVE,85033,Closed,6381538,MARYVALE TERRACE 4 AMD,1958,3,2.0,1525.0,3.0,Cartwright,95.89
201,1260,377000,8223 W CAMPBELL AVE,85033,Closed,6351134,WILLOWS WEST,1974,3,2.0,1680.0,3.0,Cartwright,95.89
202,1269,350000,7527 W INDIANOLA AVE,85033,Closed,6370546,MARYVALE TERRACE 28 LOTS 11349-11374 & TR B,1961,5,2.0,1882.0,3.0,Cartwright,95.89
203,1289,320000,7609 W HAZELWOOD ST,85033,Closed,6370102,MARLBOROUGH COUNTRY UNIT 10,1983,2,1.0,923.0,3.0,Cartwright,95.89
204,1391,356000,4545 N 67TH AVE 1153,85033,Closed,6337636,CONTINENTAL SPORTS VILLAGE A CONDOMINIUM-A,1989,3,2.0,1246.0,3.0,Cartwright,95.89
205,1395,355000,6902 W CORA LN,85033,Closed,6372444,RAINTREE GARDENS LOTS 1 THROUGH 100 & TRACT A TH,1988,2,1.0,840.0,3.0,Cartwright,95.89
206,1400,430000,4728 N 78TH AVE,85033,Closed,6368115,PONDEROSA HOMES WEST UNIT ONE,1973,4,2.0,1508.0,3.0,Cartwright,95.89
207,1429,330000,7618 W WELDON AVE,85033,Closed,6371991,MARYVALE TERRACE 28 LOT 1,1961,3,1.0,1247.0,3.0,Cartwright,95.89
208,1436,310000,6050 W HOLLYHOCK DR,85033,Closed,6369154,"MARYVALE TERRACE 24 9306-9390, TR A",1960,3,2.5,1020.0,3.0,Cartwright,95.89
209,1443,355000,7547 W TURNEY AVE,85033,Closed,6363604,NATIONAL EMBLEM WEST UNIT 3,1976,3,2.0,1168.0,3.0,Cartwright,95.89
210,1447,330000,7947 W Mackenzie DR,85033,Closed,6376673,Willows West Unit 6,1980,2,2.0,1152.0,3.0,Cartwright,95.89
211,1451,351000,4610 N 75TH DR,85033,Closed,6369584,LEVITT HOMES WEST UNIT 1,1979,3,2.0,1270.0,3.0,Cartwright,95.89
212,1463,350000,4425 N 67th DR,85033,Closed,6369130,MARYVALE TERRACE 26 AMD LOTS 10369-10434 & TR A,1961,3,2.0,1305.0,3.0,Cartwright,95.89
213,1517,385000,8139 W CATALINA DR,85033,Closed,6372796,MARYVALE TERRACE 30 TR A,1964,4,2.0,1441.0,3.0,Cartwright,95.89
214,1546,400000,7108 W WELDON AVE,85033,Closed,6375009,COLLEGE PARK 21,1980,4,2.0,1334.0,3.0,Cartwright,95.89
215,1561,450000,7131 W MONTEREY WAY,85033,Closed,6372088,PECAN PARK 2,2004,3,2.5,2114.0,3.0,Cartwright,95.89
216,1589,390000,7271 W CAMELBACK RD,85033,Closed,6370246,MARYVALE TERRACE NO. 34,1969,3,2.0,1244.0,3.0,Cartwright,95.89
217,1626,467500,3413 N 67TH LN,85033,Closed,6358438,RAINTREE GARDENS UNIT 5,1986,4,2.0,2091.0,3.0,Cartwright,95.89
218,1689,415000,6445 W SELLS DR,85033,Closed,6356116,MARYVALE TERRACE 27 LOTS 10983-10985,1961,4,2.0,1816.0,3.0,Cartwright,95.89
219,1692,403500,6425 W College DR,85033,Closed,6357513,PARKSIDE,1973,4,2.0,2100.0,3.0,Cartwright,95.89
220,1697,400000,7515 W ELM ST,85033,Closed,6371972,PONDEROSA HOMES WEST UNIT TWO,1978,3,2.0,1765.0,3.0,Cartwright,95.89
221,1704,410000,4049 N 81ST AVE,85033,Closed,6348587,MARYVALE TERRACE 29 LOTS 1-211,1961,4,2.0,1554.0,3.0,Cartwright,95.89
222,1734,410000,6338 W SELLS DR,85033,Closed,6356051,MARYVALE TERRACE 27 LOTS 10983-10985,1961,4,2.0,1913.0,3.0,Cartwright,95.89
223,1738,350000,7309 W DEVONSHIRE AVE,85033,Closed,6368409,ELLEN TERRACE,1971,3,1.5,956.0,3.0,Cartwright,95.89
224,1742,265000,5901 W ELM ST,85033,Closed,6376657,MARYVALE TERRACE NO. 25 AMD REPLAT A,1971,3,2.0,1317.0,3.0,Cartwright,95.89
225,1743,295000,5909 W ELM ST,85033,Closed,6376651,MARYVALE TERRACE NO. 25 AMD REPLAT A,1971,4,2.0,2038.0,3.0,Cartwright,95.89
226,1801,400000,7948 W HEATHERBRAE DR,85033,Closed,6373742,WILLOWS WEST UNIT 6,1980,4,2.0,1556.0,3.0,Cartwright,95.89
227,1804,415000,7629 W COLLEGE DR,85033,Closed,6362964,PONDEROSA HOMES WEST UNIT ONE,1975,4,2.0,1508.0,3.0,Cartwright,95.89
228,1872,350000,5939 W CHEERY LYNN DR W,85033,Closed,6368865,"MARYVALE TERRACE 24 9306-9390, TR A",1960,3,2.0,1682.0,3.0,Cartwright,95.89
229,1876,310000,4645 N 71ST AVE,85033,Closed,6379331,MARYVALE TERRACE 26 AMD LOTS 10369-10434 & TR A,1960,3,1.5,1215.0,3.0,Cartwright,95.89
230,1921,365000,7641 W Highland AVE,85033,Closed,6365732,Marlborough Country Unit 10,1979,2,2.0,1044.0,3.0,Cartwright,95.89
231,1942,397000,8108 W HAZELWOOD ST,85033,Closed,6372842,MARYVALE TERRACE NO. 53-B,1980,4,2.0,1483.0,3.0,Cartwright,95.89
232,1945,387500,6026 W COLUMBUS AVE,85033,Closed,6318533,PENDERGAST ESTATES 3,1972,3,2.0,1764.0,3.0,Cartwright,95.89
233,2013,382000,8244 W EARLL DR,85033,Closed,6349244,MARYVALE TERRACE 30 TR A,1968,3,2.0,1304.0,3.0,Cartwright,95.89
234,2020,389000,7608 W INDIANOLA AVE,85033,Closed,6361240,MARYVALE TERRACE 28 LOTS 11349-11374 & TR B,1961,4,2.0,1410.0,3.0,Cartwright,95.89
235,2035,340000,3108 N 79TH AVE,85033,Closed,6337713,Laurelwood,1978,3,2.0,1343.0,3.0,Cartwright,95.89
236,2154,395000,7241 W CAMELBACK RD,85033,Closed,6355828,MARYVALE TERRACE NO. 34,1969,3,2.0,1982.0,3.0,Cartwright,95.89
237,2167,420000,6821 W MARIPOSA ST,85033,Closed,6364668,MARYVALE TERRACE 26 AMD LOTS 10369-10434 & TR A,1960,5,2.0,1674.0,3.0,Cartwright,95.89
238,2180,372500,7714 W OSBORN RD,85033,Closed,6361088,MARYVALE TERRACE 28A LOTS 11601-11616,1961,3,2.0,1620.0,3.0,Cartwright,95.89
239,2183,370000,6001 W CATALINA DR,85033,Closed,6361242,"MARYVALE TERRACE 24 9306-9390, TR A",1960,4,2.0,1585.0,3.0,Cartwright,95.89
240,2218,384750,4214 N 77TH AVE,85033,Closed,6368729,NATIONAL EMBLEM WEST UNIT 1,1973,3,2.0,1377.0,3.0,Cartwright,95.89
241,2265,310000,7618 W INDIANOLA AVE,85033,Closed,6365353,MARYVALE TERRACE 28 LOTS 11349-11374 & TR B,1961,3,2.0,1665.0,3.0,Cartwright,95.89
242,5,419000,4105 W PASADENA AVE,85019,Active,6395732,TU-DOR ESTATES,1971,4,2.0,1908.0,2.5,Alhambra,100.04
243,13,420000,4020 W Montebello AVE,85019,Active,6395679,West Plaza 17,1965,3,1.75,1673.0,2.5,Alhambra,100.04
244,24,415000,5627 N 39TH DR,85019,Active,6395578,WEST PLAZA 20,1966,4,2.0,1866.0,2.5,Alhambra,100.04
245,46,299000,3525 W OCOTILLO RD,85019,Active,6395414,WEST PLAZA 9 LOT 1249-1410,1959,3,1.75,2144.0,2.5,Alhambra,100.04
246,178,390000,3705 W LUKE AVE,85019,Active,6394820,COUNTRY LIFE HOMES UNIT 3,1957,3,2.0,1430.0,2.5,Alhambra,100.04
247,202,478000,4226 W TUCKEY LN,85019,Active,6381866,WEST PLAZA 12 LOT 2042-2211,1960,3,2.0,1676.0,2.5,Alhambra,100.04
248,253,385000,6131 N 36TH DR,85019,Active,6393206,BETHANY ROSE VILLA,1952,4,2.0,1781.0,2.5,Alhambra,100.04
249,275,375000,3531 W PIERSON ST,85019,Active,6394355,WINTON HTS,1956,4,2.0,1662.0,2.5,Alhambra,100.04
250,291,360000,6813 N 36TH DR,85019,Active,6392786,WEST PLAZA 9 LOT 1249-1410,1959,3,2.0,1290.0,2.5,Alhambra,100.04
251,392,399997,6121 N 36TH DR,85019,Active,6357999,BETHANY ROSE VILLA,1962,4,3.0,2127.0,2.5,Alhambra,100.04
252,402,429900,3634 W DENTON LN,85019,UCB (Under Contract-Backups),6359250,CEDAR CREST,1965,4,2.0,1742.0,2.5,Alhambra,100.04
253,414,377000,3938 W Mclellan BLVD,85019,UCB (Under Contract-Backups),6388600,West Plaza 12,1960,3,1.75,1276.0,2.5,Alhambra,100.04
254,443,379999,3614 W MARYLAND AVE,85019,Active,6327338,WEST PLAZA 9 LOT 1249-1410,1959,4,2.0,1710.0,2.5,Alhambra,100.04
255,481,498700,4117 W SAN JUAN AVE,85019,Active,6391378,WEST PLAZA 21,1968,4,3.5,2320.0,2.5,Alhambra,100.04
256,546,400000,3536 W MARLETTE AVE,85019,Active,6392247,"WEST PLAZA 8 LOT 971-1004, 1051-1185",1959,3,2.0,2122.0,2.5,Alhambra,100.04
257,758,330000,2901 N 38TH AVE,85019,UCB (Under Contract-Backups),6383909,DEL MONTE VILLAGE 3,1959,4,2.0,1325.0,2.5,Alhambra,100.04
258,765,365000,3520 W MARYLAND AVE,85019,UCB (Under Contract-Backups),6387111,WEST PLAZA 9,1959,3,2.0,1416.0,2.5,Alhambra,100.04
259,859,369900,3639 W ROMA AVE,85019,Active,6386755,HIDEAWAY LOT 1-32,1960,3,2.0,1407.0,2.5,Alhambra,100.04
260,957,439000,5713 N 42ND AVE,85019,Active,6383148,WEST PLAZA 17,1966,3,2.0,1365.0,2.5,Alhambra,100.04
261,1011,345000,4702 N 40TH AVE,85019,UCB (Under Contract-Backups),6377052,GREEN ACRES,1960,3,1.75,1512.0,2.5,Alhambra,100.04
262,1047,440000,4225 W CAVALIER DR,85019,Active,6364932,WEST PLAZA 3,1958,3,1.75,1506.0,2.5,Alhambra,100.04
263,1070,475000,4027 W CAMELBACK RD,85019,Active,6339496,JOHNSON PLACE,1948,3,1.0,1140.0,2.5,Alhambra,100.04
264,1192,390000,3828 W LAWRENCE RD,85019,Closed,6374987,FLEETWOOD UNIT 3,1958,3,3.0,1588.0,2.5,Alhambra,100.04
265,1200,300000,3919 W TUCKEY LN,85019,Closed,6378008,WEST PLAZA 12 LOT 2042-2211,1960,2,1.75,1161.0,2.5,Alhambra,100.04
266,1232,408000,4012 W PALO VERDE DR,85019,Closed,6376955,WEST PLAZA 19,1968,3,2.0,1723.0,2.5,Alhambra,100.04
267,1319,305000,3808 W MEADOWBROOK AVE,85019,Closed,6376164,PARK WEST UNIT 3,1959,3,1.75,1298.0,2.5,Alhambra,100.04
268,1356,320000,3920 W Rancho DR,85019,Closed,6373777,WEST PLAZA 18,1966,3,2.0,1828.0,2.5,Alhambra,100.04
269,1413,355000,6132 N 35 Th DR,85019,Closed,6352664,BUENA VISTA HOMES,1951,3,2.0,1350.0,2.5,Alhambra,100.04
270,1426,288000,4107 W FLOWER ST,85019,Closed,6384537,TERRY PARK,1961,4,2.0,1185.0,2.5,Alhambra,100.04
271,1516,365000,4717 N 40TH AVE,85019,Closed,6361391,GREEN ACRES,1960,3,2.0,1494.0,2.5,Alhambra,100.04
272,1543,405000,4057 W KEIM DR,85019,Closed,6378396,WEST PLAZA 2,1957,4,2.0,1503.0,2.5,Alhambra,100.04
273,1613,401000,3316 N 38TH DR,85019,Closed,6342398,DEL MONTE VILLAGE 6,1958,4,2.0,1387.0,2.5,Alhambra,100.04
274,1621,333000,3602 W SAN JUAN AVE,85019,Closed,6341951,COUNTRY LIFE HOMES UNIT 1,1955,3,2.0,1040.0,2.5,Alhambra,100.04
275,1638,328000,3607 W LAMAR RD,85019,Closed,6380829,WEST PLAZA 9 LOT 1249-1410,1959,3,2.0,1416.0,2.5,Alhambra,100.04
276,1733,369000,4525 N 35TH DR,85019,Closed,6359948,PARK WEST 1,1958,4,2.0,1648.0,2.5,Alhambra,100.04
277,1740,370000,3601 W RANCHO DR,85019,Closed,6365273,LISTEL VISTA,1955,3,2.0,1138.0,2.5,Alhambra,100.04
278,1824,345000,3726 W ROVEY AVE,85019,Closed,6364494,WEST PLAZA 10 LOT 1522-1701,1959,3,2.0,1290.0,2.5,Alhambra,100.04
279,1838,435000,4221 W MONTEBELLO AVE,85019,Closed,6369902,WEST PLAZA 24,1969,4,2.0,1680.0,2.5,Alhambra,100.04
280,1863,425000,4101 W SAN MIGUEL AVE,85019,Closed,6369837,WEST PLAZA 21,1968,3,2.0,1610.0,2.5,Alhambra,100.04
281,1948,340000,4138 W MISSOURI AVE,85019,Closed,6367917,WEST PLAZA 21,1968,5,2.0,1818.0,2.5,Alhambra,100.04
282,1955,400000,3727 W MARLETTE AVE,85019,Closed,6358183,"WEST PLAZA 8 LOT 971-1004, 1051-1185",1959,4,3.0,2000.0,2.5,Alhambra,100.04
283,1969,340000,6021 N 36TH DR,85019,Closed,6367127,BETHANY ROSE VILLA,1961,3,2.0,1411.0,2.5,Alhambra,100.04
284,2067,395000,6213 N 36TH AVE,85019,Closed,6368496,"WEST PLAZA 8 LOT 971-1004, 1051-1185",1958,3,2.0,1282.0,2.5,Alhambra,100.04
285,2106,376000,3527 W HAZELWOOD ST,85019,Closed,6360851,PARK WEST 1,1954,4,2.0,1681.0,2.5,Alhambra,100.04
286,2158,405000,3925 W SAN JUAN AVE,85019,Closed,6364610,WEST PLAZA 20,1967,5,2.0,1790.0,2.5,Alhambra,100.04
287,2267,365000,3510 W CAMPBELL AVE,85019,Closed,6351438,PARK WEST UNIT 2,1959,4,2.0,2048.0,2.5,Alhambra,100.04
288,6,428900,2917 W SIERRA ST,85029,Active,6395727,GOLDWATER LAKES,1977,2,2.0,1272.0,3.3,Washington,91.9
289,21,385000,2312 W LAUREL LN,85029,Active,6395603,VALLEY VISTA UNIT 4B,1969,4,2.0,1380.0,3.3,Washington,91.9
290,69,499990,2917 W ASTER DR,85029,Active,6393935,WESTOWN 3,1959,4,2.0,2180.0,3.3,Washington,91.9
291,78,425000,13225 N 34TH DR,85029,UCB (Under Contract-Backups),6389314,SURREY HEIGHTS 5,1970,3,2.0,1986.0,3.3,Washington,91.9
292,90,445000,3709 W MESCAL ST,85029,Active,6392462,melrose gardens,1969,4,2.0,1821.0,3.3,Washington,91.9
293,93,399000,4165 W WETHERSFIELD RD,85029,Active,6395173,CACTUS PARK,1995,3,2.5,1568.0,3.3,Washington,91.9
294,99,450000,2025 W Eugie AVE,85029,Active,6375598,MOON VALLEY GARDENS LOTS 377-392 & TR A,1966,4,2.0,1560.0,3.3,Washington,91.9
295,118,439000,3935 W SURREY AVE,85029,Active,6393008,WESTCLIFF PARK UNIT 2,1980,3,2.0,1442.0,3.3,Washington,91.9
296,129,470000,2520 W SURREY AVE,85029,Active,6389220,MELROSE PARK ESTATES,1978,3,2.0,1646.0,3.3,Washington,91.9
297,160,399000,2131 W JOAN DE ARC AVE,85029,UCB (Under Contract-Backups),6390606,MOON VALLEY GARDENS PLAT A,1962,3,2.0,1283.0,3.3,Washington,91.9
298,174,324900,3442 W ALTADENA AVE,85029,Active,6388690,WESTOWN 7 LOT 1242-1376 & TR D,1961,3,2.0,1192.0,3.3,Washington,91.9
299,226,375000,3423 W CORRINE DR,85029,Active,6393575,"WESTOWN 5 LOT 925-928, 943, 957-975 TR A & B",1960,4,2.0,1580.0,3.3,Washington,91.9
300,245,475000,11424 N 37TH AVE,85029,Active,6386588,KNOELL NORTH 5,1971,3,2.0,1590.0,3.3,Washington,91.9
301,250,435000,3911 W Desert Cove AVE,85029,Active,6394570,Marlborough Country Metro Unit 1,1978,3,2.0,1338.0,3.3,Washington,91.9
302,266,445000,3730 W MERCER LN,85029,Active,6334932,SUNSET NORTH,1970,4,2.0,2485.0,3.3,Washington,91.9
303,281,575000,1510 W YUCCA ST,85029,Active,6392657,Saddle Rock Hills,1952,3,2.0,1942.0,3.3,Washington,91.9
304,310,569900,13250 N 11TH AVE,85029,Active,6394233,MOONRIDGE ESTATES,1972,3,2.0,1610.0,3.3,Washington,91.9
305,340,450000,2049 W JOAN DE ARC AVE,85029,Active,6386851,MOON VALLEY GARDENS LOTS 377-392 & TR A,1961,5,2.0,1750.0,3.3,Washington,91.9
306,345,309000,13658 N 20TH LN,85029,Active,6393973,Moon Valley Gardens 9,1974,3,2.0,1209.0,3.3,Washington,91.9
307,359,374999,2337 W LUPINE AVE,85029,Active,6393449,VALLEY VISTA 3,1964,3,2.0,1285.0,3.3,Washington,91.9
308,360,490000,3712 W ALTADENA AVE,85029,Active,6393899,KNOELL NORTH UNIT 5,1971,3,2.0,1590.0,3.3,Washington,91.9
309,408,699000,13264 N 15TH DR,85029,Active,6389076,MOON VALLEY GARDENS 3,1970,4,2.0,2428.0,3.3,Washington,91.9
310,424,380000,2309 W SHAW BUTTE DR,85029,Active,6376919,VALLEY VISTA UNIT 4A,1967,3,2.0,1334.0,3.3,Washington,91.9
311,468,899000,13014 N SURREY CIR,85029,Active,6385313,MOONRIDGE ESTATES,1969,3,2.0,1884.0,3.3,Washington,91.9
312,489,475000,2123 W SURREY AVE,85029,Active,6387047,MOON VALLEY GARDENS LOTS 377-392 & TR A,1965,3,2.0,1940.0,3.3,Washington,91.9
313,512,479000,3531 W PERSHING AVE,85029,Active,6382948,Cheyenne Village,1980,4,2.0,2022.0,3.3,Washington,91.9
314,526,375000,4102 W CACTUS RD,85029,Active,6389167,CACTUS PARK 1,1995,3,2.0,1530.0,3.3,Washington,91.9
315,527,360000,2540 W ROVEEN AVE,85029,Active,6389121,MELROSE PARK ESTATES,1978,3,2.0,1768.0,3.3,Washington,91.9
316,528,375000,13005 N 19TH AVE,85029,Active,6383170,MOON VALLEY GARDENS 5,1971,4,1.75,1740.0,3.3,Washington,91.9
317,542,325000,3502 W Willow AVE,85029,Active,6388443,Cheyenne Village,1983,3,2.0,1377.0,3.3,Washington,91.9
318,596,374000,11648 N 21ST DR,85029,Active,6390748,VALLEY VISTA,1961,3,2.0,1500.0,3.3,Washington,91.9
319,613,995000,133 W SURREY AVE,85029,UCB (Under Contract-Backups),6387944,HERITAGE HIGHLANDS 2,1980,4,2.0,2584.0,3.3,Washington,91.9
320,636,480000,4221 W SURREY AVE,85029,Active,6385286,WESTCLIFF PARK UNIT 1,1979,4,2.0,1648.0,3.3,Washington,91.9
321,638,364000,2231 W LUPINE AVE,85029,Active,6384944,VALLEY VISTA,1960,3,2.0,1092.0,3.3,Washington,91.9
322,671,595000,12637 N COLUMBINE DR,85029,UCB (Under Contract-Backups),6375020,SWEETWATER 1,1971,4,3.0,2306.0,3.3,Washington,91.9
323,692,405000,3326 W Yucca ST,85029,UCB (Under Contract-Backups),6387631,Knoell North Unit 4,1970,3,1.75,1590.0,3.3,Washington,91.9
324,704,389000,12410 N COLUMBINE DR,85029,Active,6390094,SWEETWATER 1,1970,3,1.75,1734.0,3.3,Washington,91.9
325,742,349900,12629 N 30TH AVE,85029,UCB (Under Contract-Backups),6385949,WESTOWN 3,1959,3,2.0,1376.0,3.3,Washington,91.9
326,756,487500,939 W MERCER LN,85029,Active,6389232,SADDLE ROCK HILLS,1962,4,1.75,1412.0,3.3,Washington,91.9
327,781,499000,10623 N 37TH AVE,85029,Active,6385659,HY-VIEW NO. 11,1969,3,2.0,1695.0,3.3,Washington,91.9
328,783,400000,3216 W MESCAL ST,85029,UCB (Under Contract-Backups),6384210,KNOELL NORTH UNIT 2,1968,3,2.0,1430.0,3.3,Washington,91.9
329,789,479900,2429 W LAUREL LN,85029,Active,6388501,VALLEY VISTA UNIT 4B,1970,4,2.0,2329.0,3.3,Washington,91.9
330,815,480000,4036 W SWEETWATER AVE,85029,UCB (Under Contract-Backups),6383451,WESTCLIFF PARK 2 LOT 68-1,1979,3,2.0,1442.0,3.3,Washington,91.9
331,838,395000,12841 N 40TH AVE,85029,UCB (Under Contract-Backups),6384155,TAMARRON 2,1979,3,2.0,1554.0,3.3,Washington,91.9
332,862,699900,3609 W RUE DE LAMOUR AVE,85029,Active,6383774,THUNDERBIRD HEIGHTS,1971,5,3.0,2323.0,3.3,Washington,91.9
333,867,409000,3537 W SIERRA ST,85029,UCB (Under Contract-Backups),6385015,STONEHENGE,1969,3,2.0,1425.5,3.3,Washington,91.9
334,933,480000,11231 N 32ND DR,85029,UCB (Under Contract-Backups),6381569,KNOELL NORTH UNIT 3,1969,4,2.0,1844.0,3.3,Washington,91.9
335,966,399000,12624 N 38TH AVE,85029,UCB (Under Contract-Backups),6380361,"SWEETWATER UNIT 4 LOTS 357-377, 441, 442, 456-471",1972,4,2.0,1584.0,3.3,Washington,91.9
336,975,400000,11226 N 39TH AVE,85029,UCB (Under Contract-Backups),6377061,FAIRWOOD 3,1973,4,2.0,1871.0,3.3,Washington,91.9
337,1068,525000,10637 N 16TH AVE,85029,Active,6345691,DESERT COVE EXTENSION RESUB LOT 19,2021,3,2.0,1458.0,3.3,Washington,91.9
338,1105,441000,12619 N 42ND DR,85029,Closed,6372911,TAMARRON 1,1978,4,2.0,1468.0,3.3,Washington,91.9
339,1151,542000,3908 W COLUMBINE DR,85029,Closed,6363847,CACTUS PARK 2,1996,3,2.0,2272.0,3.3,Washington,91.9
340,1155,383000,2335 W Shaw Butte DR,85029,Closed,6382464,VALLEY VISTA UNIT 4A,1968,4,2.0,1469.0,3.3,Washington,91.9
341,1218,470000,920 W MERCER LN,85029,Closed,6339520,SADDLE ROCK HILLS,1954,6,3.0,2079.0,3.3,Washington,91.9
342,1235,399900,3108 W CHARTER OAK RD,85029,Closed,6383929,"WESTOWN 4 LOT 373-502, TRS A & B",1960,3,2.0,1350.0,3.3,Washington,91.9
343,1244,489000,11214 N 36TH DR,85029,Closed,6373574,MELROSE GARDENS NW UNIT T,1969,4,2.0,2093.0,3.3,Washington,91.9
344,1268,452000,3837 W COLUMBINE DR,85029,Closed,6375503,SWEETWATER SUBDIVISION UNIT 3,1971,5,2.0,1632.0,3.3,Washington,91.9
345,1342,465000,13123 N 21ST AVE,85029,Closed,6361528,MOON VALLEY GARDENS LOTS 377-392 & TR A,1962,4,2.0,1915.0,3.3,Washington,91.9
346,1345,441000,2124 W WOOD DR,85029,Closed,6374552,MOON VALLEY GARDENS,1965,4,2.0,1669.0,3.3,Washington,91.9
347,1370,650000,1120 W DAHLIA DR,85029,Closed,6368508,TAIT NORTH,1981,3,3.0,2456.0,3.3,Washington,91.9
348,1372,401000,3819 W COLUMBINE DR,85029,Closed,6372245,SWEETWATER SUBDIVISION UNIT 3,1971,3,2.0,1436.0,3.3,Washington,91.9
349,1385,370000,1649 W SHARON AVE,85029,Closed,6391646,MOON VALLEY GARDENS 3,1970,3,2.0,1808.0,3.3,Washington,91.9
350,1394,355000,2350 W LUPINE AVE,85029,Closed,6365277,VALLEY VISTA 3,1964,4,2.0,1601.0,3.3,Washington,91.9
351,1421,375000,13050 N 17TH AVE,85029,Closed,6382624,MOON VALLEY GARDENS 4,1971,3,2.0,1806.0,3.3,Washington,91.9
352,1439,795000,202 W WOOD DR,85029,Closed,6373048,HERITAGE HIGHLANDS 2,1980,4,2.0,2581.0,3.3,Washington,91.9
353,1454,494000,13141 N 21ST DR,85029,Closed,6353419,MOON VALLEY GARDENS PLAT A,1962,4,2.5,2016.0,3.3,Washington,91.9
354,1483,420000,3949 W Desert Hills DR,85029,Closed,6375275,Fairwood Unit Five,1975,4,2.0,2052.0,3.3,Washington,91.9
355,1489,720000,13226 N 11TH AVE,85029,Closed,6375792,MOONRIDGE ESTATES,1971,4,2.5,2318.0,3.3,Washington,91.9
356,1511,460000,3009 W MESCAL ST,85029,Closed,6372632,Sunset North 4,1971,4,2.0,1786.0,3.3,Washington,91.9
357,1519,460000,3653 W MESCAL ST W,85029,Closed,6365755,MELROSE GARDENS N W UNIT 1,1967,4,3.0,1899.0,3.3,Washington,91.9
